Division,Cat,Category,DeptID,ClassID,YR,MX,Sales,SalesLY,Units,UnitsLY,StockEOM,StockEOMLY,GM,GMLY,MKDN,MKDNLY,OnPO
Clothing,P,PEI,2,21P,2025,202505,0,0,0,0,0,0,0,0,0,0,0
Clothing,P,PEI,2,21P,2025,202506,0,0,0,0,0,0,0,0,0,0,0
Clothing,P,PEI,2,21P,2025,202507,0,0,0,0,0,0,0,0,0,0,0
Clothing,P,PEI,2,21P,2025,202508,0,0,0,0,0,0,0,0,0,0,0
Clothing,P,PEI,2,21P,2025,202509,0,0,0,0,0,0,0,0,0,0,0
Clothing,P,PEI,2,21P,2025,202510,0,0,0,0,0,0,0,0,0,0,0
Clothing,P,PEI,2,21P,2025,202511,0,0,0,0,0,0,0,0,0,0,0
Clothing,P,PEI,2,21P,2025,202512,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,2,21Z,2025,202501,13,1170,1,13,84,11858,0,766,0,109,0
Clothing,Z,NA,2,21Z,2025,202502,0,3332,0,51,319,10578,0,1865,0,729,0
Clothing,Z,NA,2,21Z,2025,202503,28,1940,2,41,319,5559,6,810,4,883,0
Clothing,Z,NA,2,21Z,2025,202504,50,200,7,4,286,1459,-18,108,0,39,0
Clothing,Z,NA,2,21Z,2025,202505,5,119,1,6,40,1239,-3,41,0,120,0
Clothing,Z,NA,2,21Z,2025,202506,0,135,0,7,35,820,0,43,0,4,0
Clothing,Z,NA,2,21Z,2025,202507,0,20,0,1,35,640,0,6,0,0,0
Clothing,Z,NA,2,21Z,2025,202508,0,14,0,1,35,620,0,1,0,25,0
Clothing,Z,NA,2,21Z,2025,202509,0,0,0,0,35,760,0,0,0,0,0
Clothing,Z,NA,2,21Z,2025,202510,0,0,0,0,35,500,0,0,0,0,0
Clothing,Z,NA,2,21Z,2025,202511,0,13,0,1,35,459,0,0,0,0,0
Clothing,Z,NA,2,21Z,2025,202512,0,0,0,0,35,459,0,0,0,0,0
Clothing,,,2,23,2025,202501,25,0,1,0,209,0,17,0,4,0,0
Clothing,,,2,23,2025,202502,90,0,3,0,180,0,66,0,0,0,0
Clothing,,,2,23,2025,202503,0,0,0,0,90,0,0,0,0,0,0
Clothing,,,2,23,2025,202504,30,0,1,0,90,0,22,0,0,0,0
Clothing,,,2,23,2025,202505,0,0,0,0,60,0,0,0,0,0,0
Clothing,,,2,23,2025,202506,0,0,0,0,60,0,0,0,0,0,0
Clothing,,,2,23,2025,202507,30,0,1,0,60,0,22,0,0,0,0
Clothing,,,2,23,2025,202508,0,0,0,0,30,0,0,0,0,0,0
Clothing,,,2,23,2025,202509,0,0,0,0,15,0,0,0,0,0,0
Clothing,,,2,23,2025,202510,0,30,0,1,15,0,0,22,0,0,0
Clothing,,,2,23,2025,202511,0,150,0,5,0,480,0,111,0,0,0
Clothing,,,2,23,2025,202512,0,90,0,3,0,300,0,66,0,0,0
Clothing,,,2,28,2025,202501,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,2,28,2025,202502,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,2,28,2025,202503,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,2,28,2025,202504,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,2,28,2025,202505,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,2,28,2025,202506,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,2,28,2025,202507,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,2,28,2025,202508,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,2,28,2025,202509,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,2,28,2025,202510,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,2,28,2025,202511,0,0,0,0,0,0,0,0,0,0,0
Clothing,,,2,28,2025,202512,0,0,0,0,0,0,0,0,0,0,0
Clothing,B,Banff,2,28B,2025,202501,0,779,0,16,139,10698,0,417,0,21,0
Clothing,B,Banff,2,28B,2025,202502,0,1563,0,38,140,9678,0,704,0,340,0
Clothing,B,Banff,2,28B,2025,202503,140,1963,1,42,140,7698,74,929,0,0,0
Clothing,B,Banff,2,28B,2025,202504,0,1460,0,45,0,4959,0,400,0,46,0
Clothing,B,Banff,2,28B,2025,202505,0,799,0,23,0,2179,0,237,0,660,0
Clothing,B,Banff,2,28B,2025,202506,0,27,0,1,0,570,0,13,0,0,0
Clothing,B,Banff,2,28B,2025,202507,0,140,0,1,0,603,0,74,0,0,0
Clothing,B,Banff,2,28B,2025,202508,0,0,0,0,0,463,0,0,0,0,0
Clothing,B,Banff,2,28B,2025,202509,0,140,0,1,0,520,0,74,0,0,0
Clothing,B,Banff,2,28B,2025,202510,0,0,0,0,0,140,0,0,0,0,0
Clothing,B,Banff,2,28B,2025,202511,0,0,0,0,0,140,0,0,0,0,0
Clothing,B,Banff,2,28B,2025,202512,0,0,0,0,0,140,0,0,0,0,0
Clothing,H,Halifax,2,28H,2025,202501,150,0,3,0,3822,17577,81,0,0,0,0
Clothing,H,Halifax,2,28H,2025,202502,106,150,2,3,12597,17577,60,81,0,0,0
Clothing,H,Halifax,2,28H,2025,202503,510,100,17,2,12498,17397,123,54,46,0,0
Clothing,H,Halifax,2,28H,2025,202504,2254,0,127,0,7078,17337,-635,0,100,0,0
Clothing,H,Halifax,2,28H,2025,202505,1589,49,106,1,1634,17277,-822,27,0,10,0
Clothing,H,Halifax,2,28H,2025,202506,0,309,0,6,0,14347,0,172,0,0,0
Clothing,H,Halifax,2,28H,2025,202507,0,965,0,19,0,14147,0,532,0,0,0
Clothing,H,Halifax,2,28H,2025,202508,0,52,0,1,0,13097,0,30,0,7,0
Clothing,H,Halifax,2,28H,2025,202509,0,153,0,3,0,13097,0,84,0,0,0
Clothing,H,Halifax,2,28H,2025,202510,0,50,0,1,0,12897,0,27,0,0,0
Clothing,H,Halifax,2,28H,2025,202511,0,100,0,2,30,12847,0,54,0,0,0
Clothing,H,Halifax,2,28H,2025,202512,0,0,0,0,0,12747,0,0,0,0,0
Clothing,N,Niagara,2,28N,2025,202501,295,0,15,0,244,3239,-43,0,455,0,0
Clothing,N,Niagara,2,28N,2025,202502,270,0,18,0,1050,3239,-135,0,633,0,0
Clothing,N,Niagara,2,28N,2025,202503,0,0,0,0,150,3239,0,0,0,0,0
Clothing,N,Niagara,2,28N,2025,202504,0,0,0,0,150,3239,0,0,0,0,0
Clothing,N,Niagara,2,28N,2025,202505,0,0,0,0,21,3239,0,0,0,0,0
Clothing,N,Niagara,2,28N,2025,202506,0,0,0,0,21,2699,0,0,0,0,0
Clothing,N,Niagara,2,28N,2025,202507,0,0,0,0,21,2699,0,0,0,0,0
Clothing,N,Niagara,2,28N,2025,202508,0,0,0,0,21,2699,0,0,0,0,0
Clothing,N,Niagara,2,28N,2025,202509,0,650,0,13,21,2699,0,356,0,0,0
Clothing,N,Niagara,2,28N,2025,202510,0,150,0,3,0,2050,0,82,0,0,0
Clothing,N,Niagara,2,28N,2025,202511,0,100,0,2,0,1900,0,54,0,0,0
Clothing,N,Niagara,2,28N,2025,202512,0,50,0,1,0,1800,0,27,0,0,0
Clothing,P,PEI,2,28P,2025,202501,0,30,0,1,6070,35354,0,13,0,0,0
Clothing,P,PEI,2,28P,2025,202502,0,0,0,0,20246,35304,0,0,0,0,0
Clothing,P,PEI,2,28P,2025,202503,150,40,3,2,20246,35304,81,11,0,0,0
Clothing,P,PEI,2,28P,2025,202504,3636,180,234,4,20096,35234,-1678,95,690,0,0
Clothing,P,PEI,2,28P,2025,202505,2878,1118,192,27,2758,35004,-1482,581,76,381,0
Clothing,P,PEI,2,28P,2025,202506,0,250,0,5,-375,27814,0,136,0,0,0
Clothing,P,PEI,2,28P,2025,202507,0,1239,0,25,-390,27484,0,677,0,0,0
Clothing,P,PEI,2,28P,2025,202508,0,4032,0,80,-390,26355,0,2215,0,767,0
Clothing,P,PEI,2,28P,2025,202509,0,703,0,14,-390,22405,0,384,0,0,0
Clothing,P,PEI,2,28P,2025,202510,0,0,0,0,-345,21765,0,0,0,0,0
Clothing,P,PEI,2,28P,2025,202511,0,0,0,0,-420,20246,0,0,0,0,0
Clothing,P,PEI,2,28P,2025,202512,0,0,0,0,0,20246,0,0,0,0,0
Clothing,Q,Quebec,2,28Q,2025,202501,50,150,1,3,779,10318,27,82,0,0,0
Clothing,Q,Quebec,2,28Q,2025,202502,0,200,0,4,3849,10138,0,109,0,0,0
Clothing,Q,Quebec,2,28Q,2025,202503,0,0,0,0,3849,9898,0,0,0,0,0
Clothing,Q,Quebec,2,28Q,2025,202504,904,0,78,0,3849,9898,-857,0,1078,0,0
Clothing,Q,Quebec,2,28Q,2025,202505,0,0,0,0,-10,9898,0,0,0,0,0
Clothing,Q,Quebec,2,28Q,2025,202506,0,0,0,0,-10,8248,0,0,0,0,0
Clothing,Q,Quebec,2,28Q,2025,202507,0,1306,0,26,-10,8248,0,718,0,0,0
Clothing,Q,Quebec,2,28Q,2025,202508,0,1844,0,37,-10,6999,0,1008,0,375,0
Clothing,Q,Quebec,2,28Q,2025,202509,0,450,0,9,-10,5149,0,246,0,0,0
Clothing,Q,Quebec,2,28Q,2025,202510,0,300,0,6,0,4649,0,164,0,0,0
Clothing,Q,Quebec,2,28Q,2025,202511,0,350,0,7,0,4399,0,191,0,0,0
Clothing,Q,Quebec,2,28Q,2025,202512,0,50,0,1,0,3999,0,27,0,0,0
Clothing,V,Vancouver,2,28V,2025,202501,100,50,2,1,510,7858,54,27,0,0,0
Clothing,V,Vancouver,2,28V,2025,202502,510,0,34,0,3549,7798,-257,0,1161,0,0
Clothing,V,Vancouver,2,28V,2025,202503,655,300,39,6,1900,7798,-225,164,1260,0,0
Clothing,V,Vancouver,2,28V,2025,202504,15,233,1,5,-50,7438,-8,127,35,0,0
Clothing,V,Vancouver,2,28V,2025,202505,0,699,0,14,7,7153,0,383,0,140,0
Clothing,V,Vancouver,2,28V,2025,202506,0,450,0,9,7,5269,0,246,0,0,0
Clothing,V,Vancouver,2,28V,2025,202507,0,653,0,13,7,4849,0,359,0,0,0
Clothing,V,Vancouver,2,28V,2025,202508,0,49,0,1,7,4299,0,27,0,10,0
Clothing,V,Vancouver,2,28V,2025,202509,0,100,0,2,7,4149,0,54,0,0,0
Clothing,V,Vancouver,2,28V,2025,202510,0,50,0,1,7,3749,0,27,0,0,0
Clothing,V,Vancouver,2,28V,2025,202511,0,50,0,1,0,3699,0,27,0,0,0
Clothing,V,Vancouver,2,28V,2025,202512,0,0,0,0,0,3649,0,0,0,0,0
Clothing,W,Whistler,2,28W,2025,202501,0,0,0,0,0,0,0,0,0,0,0
Clothing,W,Whistler,2,28W,2025,202502,0,0,0,0,0,0,0,0,0,0,0
Clothing,W,Whistler,2,28W,2025,202503,0,0,0,0,0,0,0,0,0,0,0
Clothing,W,Whistler,2,28W,2025,202504,0,0,0,0,0,0,0,0,0,0,0
Clothing,W,Whistler,2,28W,2025,202505,0,0,0,0,0,0,0,0,0,0,0
Clothing,W,Whistler,2,28W,2025,202506,0,0,0,0,0,0,0,0,0,0,0
Clothing,W,Whistler,2,28W,2025,202507,0,0,0,0,0,0,0,0,0,0,0
Clothing,W,Whistler,2,28W,2025,202508,0,0,0,0,0,0,0,0,0,0,0
Clothing,W,Whistler,2,28W,2025,202509,0,0,0,0,0,0,0,0,0,0,0
Clothing,W,Whistler,2,28W,2025,202510,0,0,0,0,0,0,0,0,0,0,0
Clothing,W,Whistler,2,28W,2025,202511,0,0,0,0,0,0,0,0,0,0,0
Clothing,W,Whistler,2,28W,2025,202512,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,2,28Z,2025,202501,0,7259,0,80,59,15158,0,4769,0,59,0
Clothing,Z,NA,2,28Z,2025,202502,0,6633,0,84,60,13819,0,4046,0,431,0
Clothing,Z,NA,2,28Z,2025,202503,0,1130,0,20,60,5869,0,423,0,320,0
Clothing,Z,NA,2,28Z,2025,202504,0,894,0,10,60,3819,0,533,0,-4,0
Clothing,Z,NA,2,28Z,2025,202505,0,219,0,2,60,2749,0,147,0,0,0
Clothing,Z,NA,2,28Z,2025,202506,0,390,0,4,60,2330,0,245,0,0,0
Clothing,Z,NA,2,28Z,2025,202507,0,660,0,6,60,1850,0,442,0,0,0
Clothing,Z,NA,2,28Z,2025,202508,0,239,0,3,60,1300,0,131,0,80,0
Clothing,Z,NA,2,28Z,2025,202509,0,1710,0,22,60,1050,0,1067,0,200,0
Clothing,Z,NA,2,28Z,2025,202510,0,470,0,6,20,1130,0,302,0,40,0
Clothing,Z,NA,2,28Z,2025,202511,927,128,7,2,20,220,549,75,22,31,0
Clothing,Z,NA,2,28Z,2025,202512,2714,0,21,0,1680,60,1607,0,74,0,0
Clothing,B,Banff,3,31B,2025,202501,670,0,38,0,16464,0,450,0,119,0,0
Clothing,B,Banff,3,31B,2025,202502,827,513,40,6,10995,0,568,307,12,0,0
Clothing,B,Banff,3,31B,2025,202503,1259,856,63,10,10156,23882,915,513,19,0,0
Clothing,B,Banff,3,31B,2025,202504,2332,2758,96,75,8896,23032,1606,1914,79,76,0
Clothing,B,Banff,3,31B,2025,202505,10174,9052,216,236,63071,57807,5994,6253,23,0,0
Clothing,B,Banff,3,31B,2025,202506,9688,10674,149,288,52883,59374,5399,7303,10,41,0
Clothing,B,Banff,3,31B,2025,202507,9947,6192,154,200,43345,48197,5310,4259,12,204,0
Clothing,B,Banff,3,31B,2025,202508,9872,4826,172,151,32238,39284,3557,3227,413,601,0
Clothing,B,Banff,3,31B,2025,202509,2243,6753,47,261,13749,33951,311,1954,163,1651,0
Clothing,C,Canmore,3,31C,2025,202501,90,0,1,0,809,0,51,0,0,0,0
Clothing,C,Canmore,3,31C,2025,202502,0,0,0,0,0,0,0,0,0,0,0
Clothing,C,Canmore,3,31C,2025,202503,180,0,2,0,0,0,103,0,0,0,0
Clothing,C,Canmore,3,31C,2025,202504,360,0,4,0,0,0,207,0,0,0,0
Clothing,C,Canmore,3,31C,2025,202505,4922,0,55,0,25647,0,2613,0,26,0,0
Clothing,C,Canmore,3,31C,2025,202506,3960,0,44,0,20878,0,2112,0,0,0,0
Clothing,C,Canmore,3,31C,2025,202507,3622,0,41,0,17008,0,1900,0,67,0,0
Clothing,C,Canmore,3,31C,2025,202508,4917,0,97,0,13139,0,846,0,361,0,0
Clothing,C,Canmore,3,31C,2025,202509,650,0,14,0,2370,0,62,0,39,0,0
Clothing,C,Canmore,3,31C,2025,202510,120,0,2,0,2070,0,35,0,0,0,0
Clothing,C,Canmore,3,31C,2025,202511,0,0,0,0,1950,0,0,0,0,0,0
Clothing,C,Canmore,3,31C,2025,202512,0,0,0,0,1710,0,0,0,0,0,0
Clothing,K,,3,31K,2025,202501,0,0,0,0,0,0,0,0,0,0,0
Clothing,K,,3,31K,2025,202502,0,0,0,0,0,0,0,0,0,0,0
Clothing,K,,3,31K,2025,202503,0,0,0,0,0,0,0,0,0,0,0
Clothing,K,,3,31K,2025,202504,0,0,0,0,0,0,0,0,0,0,0
Clothing,K,,3,31K,2025,202505,0,0,0,0,0,0,0,0,0,0,0
Clothing,K,,3,31K,2025,202506,0,0,0,0,0,0,0,0,0,0,0
Clothing,K,,3,31K,2025,202507,0,0,0,0,0,0,0,0,0,0,0
Clothing,K,,3,31K,2025,202508,0,0,0,0,0,0,0,0,0,0,0
Clothing,K,,3,31K,2025,202509,0,0,0,0,0,0,0,0,0,0,0
Clothing,K,,3,31K,2025,202510,0,0,0,0,0,0,0,0,0,0,0
Clothing,K,,3,31K,2025,202511,0,0,0,0,0,0,0,0,0,0,0
Clothing,K,,3,31K,2025,202512,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,3,31Z,2025,202501,0,46,0,2,15968,15125,0,27,0,0,0
Clothing,Z,NA,3,31Z,2025,202502,53,125,2,5,16879,15079,39,92,0,0,0
Clothing,Z,NA,3,31Z,2025,202503,273,366,12,17,16829,14954,166,220,0,0,0
Clothing,Z,NA,3,31Z,2025,202504,2771,3211,126,147,15700,89046,1624,1922,0,19,0
Clothing,Z,NA,3,31Z,2025,202505,16118,17534,695,751,75331,85606,9888,11103,11,133,0
Clothing,Z,NA,3,31Z,2025,202506,26830,32518,1114,1359,60278,67785,16807,20950,16,23,0
Clothing,Z,NA,3,31Z,2025,202507,28959,27954,1211,1176,42901,46683,17752,17600,71,72,0
Clothing,Z,NA,3,31Z,2025,202508,5277,8854,229,375,12990,28900,3118,5512,0,-99,0
Clothing,Z,NA,3,31Z,2025,202509,718,1006,32,43,7090,19038,414,621,19,0,0
Clothing,Z,NA,3,31Z,2025,202510,55,17,1,1,6850,17483,27,10,0,7,0
Clothing,Z,NA,3,31Z,2025,202511,302,25,8,1,7093,16961,81,18,138,0,0
Clothing,Z,NA,3,31Z,2025,202512,0,0,0,0,6117,16911,0,0,0,0,0
Clothing,B,Banff,3,33B,2025,202501,150,1260,6,42,2094,7677,97,850,0,0,0
Clothing,B,Banff,3,33B,2025,202502,390,745,13,25,7016,6417,263,501,0,4,0
Clothing,B,Banff,3,33B,2025,202503,60,229,2,15,6626,5668,40,83,0,220,0
Clothing,B,Banff,3,33B,2025,202504,1364,1140,90,38,6566,5218,864,876,0,0,0
Clothing,B,Banff,3,33B,2025,202505,1889,2940,125,100,5262,15144,1197,2249,0,18,0
Clothing,B,Banff,3,33B,2025,202506,1559,4394,93,183,3343,16004,1000,3280,0,4,0
Clothing,B,Banff,3,33B,2025,202507,962,2539,56,102,1844,11616,590,1882,10,0,0
Clothing,B,Banff,3,33B,2025,202508,147,2617,21,155,182,9077,-57,1585,0,1820,0
Clothing,B,Banff,3,33B,2025,202509,0,930,0,39,14,4138,0,601,0,0,0
Clothing,B,Banff,3,33B,2025,202510,0,135,0,5,0,2939,0,89,0,0,0
Clothing,B,Banff,3,33B,2025,202511,0,412,0,18,0,2789,0,262,0,7,0
Clothing,B,Banff,3,33B,2025,202512,0,275,0,9,0,2369,0,184,0,0,0
Clothing,C,Canmore,3,33C,2025,202501,0,0,0,0,0,0,0,0,0,0,0
Clothing,C,Canmore,3,33C,2025,202502,0,0,0,0,0,0,0,0,0,0,0
Clothing,C,Canmore,3,33C,2025,202503,0,0,0,0,0,0,0,0,0,0,0
Clothing,C,Canmore,3,33C,2025,202504,0,0,0,0,0,0,0,0,0,0,0
Clothing,C,Canmore,3,33C,2025,202505,0,0,0,0,0,0,0,0,0,0,0
Clothing,C,Canmore,3,33C,2025,202506,0,0,0,0,0,0,0,0,0,0,0
Clothing,C,Canmore,3,33C,2025,202507,0,0,0,0,0,0,0,0,0,0,0
Clothing,C,Canmore,3,33C,2025,202508,0,0,0,0,0,0,0,0,0,0,0
Clothing,C,Canmore,3,33C,2025,202509,0,0,0,0,0,0,0,0,0,0,0
Clothing,C,Canmore,3,33C,2025,202510,0,0,0,0,0,0,0,0,0,0,0
Clothing,C,Canmore,3,33C,2025,202511,0,0,0,0,0,0,0,0,0,0,0
Clothing,C,Canmore,3,33C,2025,202512,0,0,0,0,0,0,0,0,0,0,0
Clothing,H,Halifax,3,33H,2025,202501,0,0,0,0,0,0,0,0,0,0,0
Clothing,H,Halifax,3,33H,2025,202502,0,0,0,0,0,0,0,0,0,0,0
Clothing,H,Halifax,3,33H,2025,202503,0,0,0,0,0,0,0,0,0,0,0
Clothing,H,Halifax,3,33H,2025,202504,0,0,0,0,0,0,0,0,0,0,0
Clothing,H,Halifax,3,33H,2025,202505,0,0,0,0,0,0,0,0,0,0,0
Clothing,H,Halifax,3,33H,2025,202506,0,0,0,0,0,0,0,0,0,0,0
Clothing,H,Halifax,3,33H,2025,202507,0,0,0,0,0,0,0,0,0,0,0
Clothing,H,Halifax,3,33H,2025,202508,0,0,0,0,0,0,0,0,0,0,0
Clothing,H,Halifax,3,33H,2025,202509,0,0,0,0,0,0,0,0,0,0,0
Clothing,H,Halifax,3,33H,2025,202510,0,0,0,0,0,0,0,0,0,0,0
Clothing,H,Halifax,3,33H,2025,202511,0,0,0,0,0,0,0,0,0,0,0
Clothing,H,Halifax,3,33H,2025,202512,0,0,0,0,0,0,0,0,0,0,0
Clothing,N,Niagara,3,33N,2025,202501,0,35,0,1,0,769,0,22,0,0,0
Clothing,N,Niagara,3,33N,2025,202502,10,115,1,10,0,734,-2,-10,0,20,0
Clothing,N,Niagara,3,33N,2025,202503,0,70,0,7,0,384,0,-17,0,28,0
Clothing,N,Niagara,3,33N,2025,202504,0,0,0,0,0,139,0,0,0,0,0
Clothing,N,Niagara,3,33N,2025,202505,0,0,0,0,0,139,0,0,0,0,0
Clothing,N,Niagara,3,33N,2025,202506,0,0,0,0,0,40,0,0,0,0,0
Clothing,N,Niagara,3,33N,2025,202507,0,0,0,0,0,40,0,0,0,0,0
Clothing,N,Niagara,3,33N,2025,202508,0,0,0,0,0,40,0,0,0,0,0
Clothing,N,Niagara,3,33N,2025,202509,0,0,0,0,0,40,0,0,0,0,0
Clothing,N,Niagara,3,33N,2025,202510,0,0,0,0,0,0,0,0,0,0,0
Clothing,N,Niagara,3,33N,2025,202511,0,0,0,0,0,0,0,0,0,0,0
Clothing,N,Niagara,3,33N,2025,202512,0,0,0,0,0,0,0,0,0,0,0
Clothing,P,PEI,3,33P,2025,202501,90,-30,3,-1,2728,5428,67,-20,0,0,0
Clothing,P,PEI,3,33P,2025,202502,60,30,2,1,2719,5428,44,20,0,0,0
Clothing,P,PEI,3,33P,2025,202503,155,228,8,8,2569,22492,97,156,14,12,0
Clothing,P,PEI,3,33P,2025,202504,505,1005,22,34,2429,22252,348,698,25,14,0
Clothing,P,PEI,3,33P,2025,202505,800,5277,35,184,1864,21202,566,3843,0,20,0
Clothing,P,PEI,3,33P,2025,202506,750,9545,39,360,1185,19663,495,7054,0,32,0
Clothing,P,PEI,3,33P,2025,202507,30,7238,3,277,75,9837,10,5303,0,113,0
Clothing,P,PEI,3,33P,2025,202508,0,2776,0,143,25,7117,0,1806,0,1331,0
Clothing,P,PEI,3,33P,2025,202509,0,370,0,20,15,3998,0,235,0,0,0
Clothing,P,PEI,3,33P,2025,202510,0,80,0,6,15,3569,0,36,0,59,0
Clothing,P,PEI,3,33P,2025,202511,0,0,0,0,5,2909,0,0,0,0,0
Clothing,P,PEI,3,33P,2025,202512,0,10,0,1,-5,2909,0,3,0,0,0
Clothing,Q,Quebec,3,33Q,2025,202501,0,0,0,0,0,69,0,0,0,0,0
Clothing,Q,Quebec,3,33Q,2025,202502,0,0,0,0,0,69,0,0,0,0,0
Clothing,Q,Quebec,3,33Q,2025,202503,0,0,0,0,0,69,0,0,0,0,0
Clothing,Q,Quebec,3,33Q,2025,202504,0,0,0,0,0,69,0,0,0,0,0
Clothing,Q,Quebec,3,33Q,2025,202505,0,0,0,0,0,69,0,0,0,0,0
Clothing,Q,Quebec,3,33Q,2025,202506,0,0,0,0,0,70,0,0,0,0,0
Clothing,Q,Quebec,3,33Q,2025,202507,0,0,0,0,0,70,0,0,0,0,0
Clothing,Q,Quebec,3,33Q,2025,202508,0,0,0,0,0,70,0,0,0,0,0
Clothing,Q,Quebec,3,33Q,2025,202509,0,0,0,0,0,70,0,0,0,0,0
Clothing,Q,Quebec,3,33Q,2025,202510,0,38,0,1,0,35,0,25,0,0,0
Clothing,Q,Quebec,3,33Q,2025,202511,0,0,0,0,0,0,0,0,0,0,0
Clothing,Q,Quebec,3,33Q,2025,202512,0,0,0,0,0,0,0,0,0,0,0
Clothing,V,Vancouver,3,33V,2025,202501,0,0,0,0,0,0,0,0,0,0,0
Clothing,V,Vancouver,3,33V,2025,202502,0,0,0,0,0,0,0,0,0,0,0
Clothing,V,Vancouver,3,33V,2025,202503,0,0,0,0,0,0,0,0,0,0,0
Clothing,V,Vancouver,3,33V,2025,202504,0,0,0,0,0,0,0,0,0,0,0
Clothing,V,Vancouver,3,33V,2025,202505,0,0,0,0,0,0,0,0,0,0,0
Clothing,V,Vancouver,3,33V,2025,202506,0,0,0,0,0,0,0,0,0,0,0
Clothing,V,Vancouver,3,33V,2025,202507,0,0,0,0,0,0,0,0,0,0,0
Clothing,V,Vancouver,3,33V,2025,202508,0,0,0,0,0,0,0,0,0,0,0
Clothing,V,Vancouver,3,33V,2025,202509,0,0,0,0,0,0,0,0,0,0,0
Clothing,V,Vancouver,3,33V,2025,202510,0,0,0,0,0,0,0,0,0,0,0
Clothing,V,Vancouver,3,33V,2025,202511,0,0,0,0,0,0,0,0,0,0,0
Clothing,V,Vancouver,3,33V,2025,202512,0,0,0,0,0,0,0,0,0,0,0
Clothing,W,Whistler,3,33W,2025,202501,0,690,0,23,0,5398,0,465,0,0,0
Clothing,W,Whistler,3,33W,2025,202502,0,720,0,24,0,4708,0,485,0,0,0
Clothing,W,Whistler,3,33W,2025,202503,0,445,0,15,0,3988,0,299,0,4,0
Clothing,W,Whistler,3,33W,2025,202504,0,270,0,9,0,3538,0,182,0,0,0
Clothing,W,Whistler,3,33W,2025,202505,0,569,0,19,0,3268,0,384,0,0,0
Clothing,W,Whistler,3,33W,2025,202506,0,540,0,18,0,2669,0,364,0,0,0
Clothing,W,Whistler,3,33W,2025,202507,0,240,0,8,0,2099,0,161,0,0,0
Clothing,W,Whistler,3,33W,2025,202508,0,629,0,41,0,1859,0,229,0,600,0
Clothing,W,Whistler,3,33W,2025,202509,0,135,0,9,0,330,0,47,0,0,0
Clothing,W,Whistler,3,33W,2025,202510,0,135,0,9,0,135,0,47,0,0,0
Clothing,W,Whistler,3,33W,2025,202511,0,0,0,0,0,0,0,0,0,0,0
Clothing,W,Whistler,3,33W,2025,202512,0,0,0,0,0,0,0,0,0,0,0
Clothing,Z,NA,3,33Z,2025,202501,0,0,0,0,39,1759,0,0,0,0,0
Clothing,Z,NA,3,33Z,2025,202502,0,0,0,0,74,1759,0,0,0,0,0
Clothing,Z,NA,3,33Z,2025,202503,0,0,0,0,74,1759,0,0,0,0,0
Clothing,Z,NA,3,33Z,2025,202504,141,0,7,0,17830,1759,94,0,0,0,0
Clothing,Z,NA,3,33Z,2025,202505,1583,194,57,8,28488,1759,1212,142,0,125,0
Clothing,Z,NA,3,33Z,2025,202506,11776,412,305,18,38731,782,8459,291,126,0,0
Clothing,Z,NA,3,33Z,2025,202507,12455,145,352,6,36061,415,8975,105,101,0,0
Clothing,Z,NA,3,33Z,2025,202508,1453,39,40,2,24044,225,1063,26,6,40,0
Clothing,Z,NA,3,33Z,2025,202509,100,0,4,0,22175,185,73,0,0,0,0
Clothing,Z,NA,3,33Z,2025,202510,384,0,14,0,22120,165,197,0,28,0,0
Clothing,Z,NA,3,33Z,2025,202511,2111,0,71,0,27568,165,831,0,108,0,0
Clothing,Z,NA,3,33Z,2025,202512,225,0,9,0,23669,74,65,0,0,0,0
Clothing,B,Banff,3,35B,2025,202501,2762,280,185,7,14241,839,1994,161,11,0,0
Clothing,B,Banff,3,35B,2025,202502,2646,200,177,5,11043,559,1911,115,6,0,0
Clothing,B,Banff,3,35B,2025,202503,298,0,20,0,7615,359,214,0,2,0,0
Clothing,B,Banff,3,35B,2025,202504,75,0,5,0,7076,359,54,0,0,0,0
Clothing,B,Banff,3,35B,2025,202505,90,0,6,0,6961,359,65,0,0,0,0
Clothing,B,Banff,3,35B,2025,202506,375,0,25,0,6781,360,271,0,0,0,0
Clothing,B,Banff,3,35B,2025,202507,1349,0,90,0,14733,360,975,0,0,0,0
Clothing,B,Banff,3,35B,2025,202508,7876,319,434,8,11595,360,5665,184,39,0,0
Clothing,B,Banff,3,35B,2025,202509,11153,0,590,0,30405,40,8029,0,41,0,0
Clothing,B,Banff,3,35B,2025,202510,9979,0,454,0,71075,40,7179,0,131,0,0
Clothing,B,Banff,3,35B,2025,202511,9815,5024,419,340,61460,40,7096,3612,21,72,0
